-321735.3989,7554045.841
-321735.4384,7554046.087
-321735.4779,7554046.333
-321735.5175,7554046.579
-321735.557,7554046.826
-321735.5965,7554047.072
-321735.636,7554047.318
-321735.6756,7554047.564
-321735.7151,7554047.81
-321735.7546,7554048.057
-321735.7941,7554048.303
-321735.8337,7554048.549
-321735.8732,7554048.795
-321735.9127,7554049.041
-321735.9522,7554049.287
-321735.9918,7554049.534
-321736.0313,7554049.78
-321736.0708,7554050.026
-321736.1103,7554050.272
-321736.1499,7554050.518
-321736.1894,7554050.764
-321736.2289,7554051.011
-321736.2684,7554051.257
-321736.308,7554051.503
-321736.3475,7554051.749
-321736.387,7554051.995
-321736.4265,7554052.242
-321736.4661,7554052.488
-321736.5056,7554052.734
-321736.5451,7554052.98
-321736.5846,7554053.226
-321736.6242,7554053.472
-321736.6637,7554053.719
-321736.7032,7554053.965
-321736.7427,7554054.211
-321736.7823,7554054.457
-321736.8218,7554054.703
-321736.8613,7554054.95
-321736.9008,7554055.196
-321736.9404,7554055.442
-321736.9799,7554055.688
-321737.0194,7554055.934
-321737.0589,7554056.181
-321737.0985,7554056.427
-321737.138,7554056.673
-321737.1775,7554056.919
-321737.217,7554057.165
-321737.2566,7554057.411
-321737.2961,7554057.658
-321737.3356,7554057.904
-321737.3751,7554058.15
-321737.4147,7554058.396
-321737.4542,7554058.642
-321737.4937,7554058.888
-321737.5332,7554059.135
-321737.5728,7554059.381
-321737.6123,7554059.627
-321737.6518,7554059.873
-321737.6913,7554060.119
-321737.7309,7554060.366
-321737.7704,7554060.612
-321737.8099,7554060.858
-321737.8494,7554061.104
-321737.889,7554061.35
-321737.9285,7554061.597
-321737.968,7554061.843
-321738.0075,7554062.089
-321738.0471,7554062.335
-321738.0866,7554062.581
-321738.1261,7554062.827
-321738.1656,7554063.074
-321738.2051,7554063.32
-321738.2447,7554063.566
-321738.2842,7554063.812
-321738.3237,7554064.058
-321738.3632,7554064.304
-321738.4028,7554064.551
-321738.4423,7554064.797
-321738.4818,7554065.043
-321738.5213,7554065.289
-321738.5609,7554065.535
-321738.6004,7554065.782
-321738.6399,7554066.028
-321738.6794,7554066.274
-321738.719,7554066.52
-321738.7585,7554066.766
-321738.798,7554067.013
-321738.8375,7554067.259
-321738.8771,7554067.505
-321738.9166,7554067.751
-321738.9561,7554067.997
-321738.9956,7554068.243
-321739.0352,7554068.49
-321739.0747,7554068.736
-321739.1142,7554068.982
-321739.1537,7554069.228
-321739.1933,7554069.474
-321739.2328,7554069.72
-321739.2723,7554069.967
-321739.3118,7554070.213
-321739.3514,7554070.459
-321739.3909,7554070.705
-321739.4304,7554070.951
-321739.4699,7554071.198
-321739.5095,7554071.444
-321739.549,7554071.69
-321739.5885,7554071.936
-321739.628,7554072.182
-321739.6676,7554072.428
-321739.7071,7554072.675
-321739.7466,7554072.921
-321739.7861,7554073.167
-321739.8257,7554073.413
-321739.8652,7554073.659
-321739.9047,7554073.906
-321739.9442,7554074.152
-321739.9838,7554074.398
-321740.0233,7554074.644
-321740.0628,7554074.89
-321740.1023,7554075.137
-321740.1419,7554075.383
-321740.1814,7554075.629
-321740.2209,7554075.875
-321740.2604,7554076.121
-321740.3,7554076.367
-321740.3395,7554076.614
-321740.379,7554076.86
-321740.4185,7554077.106
-321740.4581,7554077.352
-321740.4976,7554077.598
-321740.5371,7554077.844
-321740.5766,7554078.091
-321740.6162,7554078.337
-321740.6557,7554078.583
-321740.6952,7554078.829
-321740.7347,7554079.075
-321740.7743,7554079.322
-321740.8138,7554079.568
-321740.8533,7554079.814
-321740.8928,7554080.06
-321740.9323,7554080.306
-321740.9719,7554080.553
-321741.0114,7554080.799
-321741.0509,7554081.045
-321741.0904,7554081.291
-321741.13,7554081.537
-321741.1695,7554081.783
-321741.209,7554082.03
-321741.2485,7554082.276
-321741.2881,7554082.522
-321741.3276,7554082.768
-321741.3671,7554083.014
-321741.4066,7554083.26
-321741.4462,7554083.507
-321741.4857,7554083.753
-321741.5252,7554083.999
-321741.5647,7554084.245
-321741.6043,7554084.491
-321741.6438,7554084.738
-321741.6833,7554084.984
-321741.7228,7554085.23
-321741.7624,7554085.476
-321741.8019,7554085.722
-321741.8414,7554085.969
-321741.8809,7554086.215
-321741.9205,7554086.461
-321741.96,7554086.707
-321741.9995,7554086.953
-321742.039,7554087.199
-321742.0786,7554087.446
-321742.1181,7554087.692
-321742.1576,7554087.938
-321742.1971,7554088.184
-321742.2367,7554088.43
-321742.2762,7554088.677
-321742.3157,7554088.923
-321742.3552,7554089.169
-321742.3948,7554089.415
-321742.4343,7554089.661
-321742.4738,7554089.907
-321742.5133,7554090.153
-321742.5529,7554090.4
-321742.5924,7554090.646
-321742.6319,7554090.892
-321742.6714,7554091.138
-321742.711,7554091.384
-321742.7505,7554091.631
-321742.79,7554091.877
-321742.8295,7554092.123
-321742.8691,7554092.369
-321742.9086,7554092.615
-321742.9481,7554092.862
-321742.9876,7554093.108
-321743.0272,7554093.354
-321743.0667,7554093.6
-321743.1062,7554093.846
-321743.1457,7554094.092
-321743.1853,7554094.339
-321743.2248,7554094.585
-321743.2643,7554094.831
-321743.3038,7554095.077
-321743.3434,7554095.323
-321743.3829,7554095.569
-321743.4224,7554095.816
-321743.4619,7554096.062
-321743.5015,7554096.308
-321743.541,7554096.554
-321743.5805,7554096.8
-321743.62,7554097.047
-321743.6596,7554097.293
-321743.6991,7554097.539
-321743.7386,7554097.785
-321743.7781,7554098.031
-321743.8176,7554098.278
-321743.8572,7554098.524
-321743.8967,7554098.77
-321743.9362,7554099.016
-321743.9757,7554099.262
-321744.0153,7554099.508
-321744.0548,7554099.755
-321744.0943,7554100.001
-321744.1338,7554100.247
-321744.1734,7554100.493
-321744.2129,7554100.739
-321744.2524,7554100.986
-321744.2919,7554101.232
-321744.3315,7554101.478
-321744.371,7554101.724
-321744.4105,7554101.97
-321744.45,7554102.216
-321744.4896,7554102.463
-321744.5291,7554102.709
-321744.5686,7554102.955
-321744.6081,7554103.201
-321744.6477,7554103.447
-321744.6872,7554103.693
-321744.7267,7554103.94
-321744.7662,7554104.186
-321744.8058,7554104.432
-321744.8453,7554104.678
-321744.8848,7554104.924
-321744.9243,7554105.171
-321744.9639,7554105.417
-321745.0034,7554105.663
-321745.0429,7554105.909
-321745.0824,7554106.155
-321745.122,7554106.402
-321745.1615,7554106.648
-321745.201,7554106.894
-321745.2405,7554107.14
-321745.2801,7554107.386
-321745.3196,7554107.632
-321745.3591,7554107.879
-321745.3986,7554108.125
-321745.4382,7554108.371
-321745.4777,7554108.617
-321745.5172,7554108.863
-321745.5567,7554109.109
-321745.5963,7554109.356
-321745.6358,7554109.602
-321745.6753,7554109.848
-321745.7148,7554110.094
-321745.7544,7554110.34
-321745.7939,7554110.587
-321745.8334,7554110.833
-321745.8729,7554111.079
-321745.9125,7554111.325
-321745.952,7554111.571
-321745.9915,7554111.818
-321746.031,7554112.064
-321746.0706,7554112.31
-321746.1101,7554112.556
-321746.1496,7554112.802
-321746.1891,7554113.048
-321746.2287,7554113.295
-321746.2682,7554113.541
-321746.3077,7554113.787
-321746.3472,7554114.033
-321746.3868,7554114.279
-321746.4263,7554114.525
-321746.4658,7554114.772
-321746.5053,7554115.018
-321746.5448,7554115.264
-321746.5844,7554115.51
-321746.6239,7554115.756
-321746.6634,7554116.003
-321746.7029,7554116.249
-321746.7425,7554116.495
-321746.782,7554116.741
-321746.8215,7554116.987
-321746.861,7554117.233
-321746.9006,7554117.48
-321746.9401,7554117.726
-321746.9796,7554117.972
-321747.0191,7554118.218
-321747.0587,7554118.464
-321747.0982,7554118.711
-321747.1377,7554118.957
-321747.1772,7554119.203
-321747.2168,7554119.449
-321747.2563,7554119.695
-321747.2958,7554119.942
-321747.3353,7554120.188
-321747.3749,7554120.434
-321747.4144,7554120.68
-321747.4539,7554120.926
-321747.4934,7554121.172
-321747.533,7554121.419
-321747.5725,7554121.665
